,ProductId,country,description,designation,Score,Price,province,region_1,region_2,taster_ProductName,taster_twitter_handle,Title,Vintage,Variety,Winery,Year
260,102488,Italy,"This dazzling red is still in its infancy but promises to bloom into a stunning beauty. It opens with delicate aromas of red rose, perfumed berry, forest floor, exotic spice, aromatic herb and a light balsamic note. Energy abounds on the full-bodied, elegant palate, which delivers bright red cherry, strawberry, white pepper and licorice alongside a backbone of vibrant acidity and firm, refined tannins. Drink 2020–2040.",Riserva,96,79.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Sottimano 2010 Riserva  (Barbaresco),2010,Nebbiolo,Sottimano,2010
261,102490,Italy,"Radiant and structured, this is initially closed but slowly opens to reveal engaging aromas of woodland berry, violet, star anise, dark cooking spice and a balsamic note. The vibrant, full-bodied palate boasts great energy while offering layers of wild cherry, raspberry, white pepper and licorice. Bright acidity and firm, polished tannins provide balance. Give it time to fully develop. Drink between 2020 and 2035.",Bricco Pernice,96,110.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Elvio Cogno 2010 Bricco Pernice  (Barolo),2010,Nebbiolo,Elvio Cogno,2010
262,102491,Italy,"One of the most balanced and impressive Barolos from the hot 2011 vintage, this opens with alluring aromas of mature black cherry, tobacco and spice. The smooth, full-bodied palate abounds with ripe raspberry, juicy strawberry, chopped herb, clove and cinnamon alongside firm but polished tannins that give the wine a silky mouthfeel. Drink 2018–2031.",Falletto,95,250.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Bruno Giacosa 2011 Falletto  (Barolo),2011,Nebbiolo,Bruno Giacosa,2011
263,102492,Italy,"This gorgeous wine offers classic Nebbiolo aromas of pressed rose, mature berry, crushed mint and baking spice. The structured, savory palate offers juicy wild cherry, raspberry, star anise, tobacco and clove alongside firm, fine-grained tannins. Drink 2018–2028.",Vigna S. Caterina,95,47.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Guido Porro 2011 Vigna S. Caterina  (Barolo),2011,Nebbiolo,Guido Porro,2011
264,102496,Italy,"Enticing aromas of wild berry, pressed rose, cake spice and chewing tobacco come together on this gorgeous wine. The firmly structured palate delivers juicy black cherry, crushed raspberry, cinnamon, licorice and clove. It's well balanced, with ripe, velvety tannins that will make it approachable earlier than other vintages but still age-worthy. Drink 2019–2036.",Brea Vigna Ca' Mia,95,95.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Brovia 2011 Brea Vigna Ca' Mia  (Barolo),2011,Nebbiolo,Brovia,2011
265,102498,Italy,"Violet, rose, perfumed berry and a whiff of sweet cake spice are some of the enticing scents you'll find on this impressive wine. On the delicious palate, notes of clove, cinnamon, mocha, licorice and raspberry weave seamlessly throughout the juicy black cherry core. It's elegantly structured, with fresh acidity and firm, ripe tannins. Drink 2020–2036.",Massara,95,85.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Castello di Verduno 2011 Massara  (Barolo),2011,Nebbiolo,Castello di Verduno,2011
266,102499,Italy,"Perfumed with woodland berry, dried rose, cake spice and sweet pipe tobacco, this is one of the most impressive of the '09 Riservas. The delicious, full-bodied palate offers layers of juicy black cherry, clove, cinnamon, licorice and mineral. Firm, ripe tannins give it structure and a polished feel. Drink 2019–2029.",Vignolo Riserva,95,100.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Cavallotto 2009 Vignolo Riserva  (Barolo),2009,Nebbiolo,Cavallotto,2009
267,102500,Italy,"Rose petal, perfumed berry, new leather, pressed powder and underbrush are just some of the enticing scents you'll find on this stunning wine. The structured palate is loaded with finesse, offering crushed cherry, black raspberry and licorice accompanied by polished tannins. This is the firm's last vintage of Santo Stefano, and they nailed it. Drink 2017–2026.",Albesani Vigna Santo Stefano,95,200.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Bruno Giacosa 2011 Albesani Vigna Santo Stefano  (Barbaresco),2011,Nebbiolo,Bruno Giacosa,2011
268,102814,Italy,"From one of Taurasi's rising stars, this gorgeous wine opens with enticing scents of underbrush, just-picked violet, dark berry and a whiff of cake spice. The balanced, full-bodied palate delivers layers of mature black cherry, raspberry, cinnamon, carob and cocoa while firm but refined tannins and fresh acidity provide an elegant, age-worthy structure. It's already tempting but hold for more complexity. Drink 2018–2033.",Primum,95,30.0,Southern Italy,Taurasi,,Kerin O’Keefe,@kerinokeefe,Guastaferro 2008 Primum  (Taurasi),2008,Aglianico,Guastaferro,2008
269,108646,Italy,"The phenomenal 2010 vintage shows why this wine is considered Italy's top purebred Merlot. Revealing structure, finesse and mesmerizing depth, it delivers blackberries, currants, cedar, exotic spices and mocha alongside firm, polished tannins and fresh acidity. It's well balanced with fantastic length and while it's delicious now, hold for more complexity. Drink 2015–2030.",,97,550.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Masseto 2010 Merlot (Toscana),2010,Merlot,Masseto,2010
270,108647,Italy,"This supremely elegant and age-worthy Sassicaia opens with an intense bouquet of black cherry, Mediterranean herbs, blue flower, cedar and leather aromas. Powerful but graceful, the palate delivers a vibrant core of black cherry accented with white pepper, mineral and balsamic notes alongside youthful but polished tannins and vibrant acidity. It's not as exuberant as some of its counterparts, but it may outlive all the other Bolgheri 2010s. Drink 2018–2040.",Sassicaia,97,227.0,Tuscany,Bolgheri Sassicaia,,Kerin O’Keefe,@kerinokeefe,Tenuta San Guido 2010 Sassicaia  (Bolgheri Sassicaia),2010,Red Blend,Tenuta San Guido,2010
271,108648,Italy,"The 2010 Ornellaia celebrates the wine's 25th anniversary, and it could not have been a more spectacular vintage. It opens with aromas of crushed blue flowers, black berries, pipe tobacco and thyme that give way to an elegant, structured and polished palate. It delivers intense blackberry flavors layered with white pepper, Mediterranean herbs, mineral and mocha brightened by fresh acidity alongside smooth, velvety tannins. This will age and develop for decades. Drink 2016–2040.",,97,240.0,Tuscany,Bolgheri Superiore,,Kerin O’Keefe,@kerinokeefe,Ornellaia 2010  Bolgheri Superiore,2010,Red Blend,Ornellaia,2010
272,108649,Italy,"This extraordinary wine put Cabernet Franc on the map in Bolgheri. The 2010 reveals an exquisite bouquet of black currants, crushed blue flower, leather and baking spices. The smooth palate delivers mouthwatering blackberries, black cherry, white pepper, thyme and licorice alongside an age-worthy structure boasting firm but elegant tannins and fresh acidity. It's already gorgeous with intriguing depth but it will age and develop beautifully. Drink 2015–2040.",Paleo Rosso,97,130.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Le Macchiole 2010 Paleo Rosso Cabernet Franc (Toscana),2010,Cabernet Franc,Le Macchiole,2010
273,109335,Italy,"Earthy aromas of tilled soil, truffle, leather, black cherry and cedar lead the nose on this rich but elegant wine. The concentrated, smooth palate delivers juicy blackberry, black currant, freshly ground peppercorn, licorice, milk chocolate and tobacco alongside velvety tannins. Stunning and delicious, it's already drinking beautifully but it will also maintain for years. Drink through 2025.",Messorio,96,315.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Le Macchiole 2010 Messorio Merlot (Toscana),2010,Merlot,Le Macchiole,2010
274,109408,Italy,"The 2007 Excelsus is a gorgeous super Tuscan expression (with Cabernet Sauvignon and Merlot) that shows quality and superior fruit on all levels. Castello Banfi has really hit a home run with this vintage. You'll encounter persuasive aromas of cassis, blackberry, chocolate, tobacco, curry leaf and deep renderings of exotic spice. The wine's texture is exceedingly smooth, rich and long lasting.",Excelsus,97,81.0,Tuscany,Toscana,,,,Castello Banfi 2007 Excelsus Red (Toscana),2007,Red Blend,Castello Banfi,2007
275,109409,Italy,"Each new vintage of Galatrona proves, year after year, the enormous potential of Italian Merlot. This is a soft and beautifully decadent wine with plush and perfectly ripe aromas of black cherry, light spice, chocolate and tobacco. The smoothness, richness and persistency is simply unbeatable.",Galatrona,97,134.0,Tuscany,Toscana,,,,Fattoria Petrolo 2008 Galatrona Merlot (Toscana),2008,Merlot,Fattoria Petrolo,2008
276,109418,Italy,"Poggio al Tesoro, located in coastal Tuscany, is showing amazing results with Cabernet Franc. This plush and decadent expression boasts rich extraction and a long list of ripe, dark fruit aromas. It's a thick and meaty wine, with a smooth but rock-solid quality of tannin. Drink after 2015.",Dedicato a Walter,95,90.0,Tuscany,Toscana,,,,Poggio al Tesoro 2006 Dedicato a Walter Cabernet Franc (Toscana),2006,Cabernet Franc,Poggio al Tesoro,2006
277,109455,Italy,"Dark berry, mint, menthol and a balsamic note are just some of the aromas you'll get on this gorgeous wine. The full-bodied palate delivers ripe black cherry, clove, ground pepper and anise alongside firm, refined tannins. Give it time to fully develop. Drink 2019–2026.",Bricco Boschis,95,80.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Cavallotto 2011 Bricco Boschis  (Barolo),2011,Nebbiolo,Cavallotto,2011
278,109462,Italy,"Underbrush, truffle, ripe red berry, violet and pipe tobacco aromas emerge on this beautiful, structured red. The delicious, full-bodied palate shows ripe black cherry, fleshy raspberry, star anise, ground pepper and clove framed in ripe, velvety tannins. A generous, gorgeous wine.",Pajorè,95,59.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Rizzi 2011 Pajorè  (Barbaresco),2011,Nebbiolo,Rizzi,2011
279,109464,Italy,"Alpine herb, underbrush, pressed rose petal, dried berry and a balsamic note are some of the aromas you'll find in this elegant Nebbiolo. It's still remarkably youthful, with bright red cherry, fresh raspberry, clove, white pepper and mineral flavors accented by notes of rosemary and sage. It's impeccably balanced, with tightly wound but fine-grained tannins and bright acidity that support the bright flavors and vibrant edge. Drink 2018–2031.",,95,32.0,Piedmont,Gattinara,,Kerin O’Keefe,@kerinokeefe,Vallana 2006  Gattinara,2006,Nebbiolo,Vallana,2006
280,109467,Italy,"Fragrant blue flower, perfumed berry, leather, cake spice and a balsamic note are some of the scents you'll find on this gorgeous, forward Barolo. The delicious palate offers raspberry, wild cherry, cinnamon, white pepper clove and tobacco. Ripe, polished tannins make this already accessible but it will also age well for a decade or more. Enjoy 2016–2023.",Cannubi,95,90.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Damilano 2011 Cannubi  (Barolo),2011,Nebbiolo,Damilano,2011
281,109470,Italy,"Aromas of underbrush, leather, flint, wild berry and a balsamic note mingle in the glass. The structured palate delivers dried cherry, crushed raspberry, grilled herb and anise alongside firm, fine-grained tannins and fresh acidity. Hold for additional complexity; drink 2018–2035.",Black Label,95,90.0,Piedmont,Carema,,Kerin O’Keefe,@kerinokeefe,Ferrando 2010 Black Label  (Carema),2010,Nebbiolo,Ferrando,2010
282,109471,Italy,"This beautiful wine opens with aromas of ripe dark berry, scorched earth, mint, menthol and a balsamic note. The vibrant palate boasts juicy red cherry, black raspberry, sweet pipe tobacco, baking spice, grilled herb and a hint of game. It's still young and nervous, with tightly wound but refined tannins and firm acidity. Give it time to fully develop. Drink 2020–2031.",Brunate,95,135.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Giuseppe Rinaldi 2011 Brunate  (Barolo),2011,Nebbiolo,Giuseppe Rinaldi,2011
283,109842,Italy,"Tilled earth, underbrush, rose petal, perfumed berry, aromatic herb and a balsamic note are some of the many alluring scents you'll find on this gorgeous red. The juicy palate is both earthy and loaded with finesse, doling out ripe dark cherry, raspberry, pipe tobacco, licorice and energizing mineral. Firm, polished tannins provide structure. It's already almost accessible but will continue to evolve and age beautifully. Drink from 2019 through 2029.",,96,72.0,Piedmont,Lessona,,Kerin O’Keefe,@kerinokeefe,Proprietà Sperino 2011  Lessona,2011,Nebbiolo,Proprietà Sperino,2011
284,109844,Italy,"This stunning red is all about finesse and light. It opens with lovely scents of violet, rose, perfumed berry and balsamic aromas while the radiant, almost ethereal palate delivers crunchy red cherry, strawberry, white pepper and mineral intensity. It's impeccably balanced, with bright acidity and firm but elegant tannins. While it's so tempting now, hold for even more complexity. Drink 2018–2033.",Pizzaguerra,96,35.0,Piedmont,Lessona,,Kerin O’Keefe,@kerinokeefe,Colombera & Garella 2013 Pizzaguerra  (Lessona),2013,Nebbiolo,Colombera & Garella,2013
285,109846,Italy,"Perfumed berry, rose, fragrant blue flower, tilled earth, baking spice and a hint of new leather are just some of the aromas you'll find on this dazzling red. The polished, structured palate is loaded with finesse, delivering a wonderful depth of flavors including raspberry, dark cherry, licorice, mint and white pepper. Vibrant acidity and firm, refined tannins provide impeccable balance. It's still young and will develop even more complexity over the next 10–15 years. Drink 2020–2035.",,96,200.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Gaja 2013  Barbaresco,2013,Nebbiolo,Gaja,2013
286,109849,Italy,"This radiant, fragrant Nebbiolo opens with a potpourri of scents including aromatic herb, leather, cedar, pressed rose petal and dark spice. The luminous, subtle palate is loaded with finesse, delivering juicy red cherry, cinnamon, star anise, white pepper and pipe tobacco. It's impeccably balanced, with noble tannins and bright acidity. Drink now or hold for even more complexity. Drink through 2032.",Sassella Vigna Regina Riserva,96,105.0,Lombardy,Valtellina Superiore,,Kerin O’Keefe,@kerinokeefe,Arpepe 2007 Sassella Vigna Regina Riserva  (Valtellina Superiore),2007,Nebbiolo,Arpepe,2007
287,111754,Italy,"It takes only a few moments before you appreciate the enormity, intensity and overall beauty of this landmark wine. Cerretalto is always a high scoring expression of Brunello, but the ideal conditions of the 2007 vintage elevate it to earthly perfection. Dark and fleshy, the wine delivers ever-evolving aromas of dark fruit, chocolate, spice and tobacco. The acidity is carefully balanced against the wine's thickness and rich texture. The finish is long, luscious and elegant. Keep this bottle in your cellar 10 years or more.",Cerretalto,100,270.0,Tuscany,Brunello di Montalcino,,,,Casanova di Neri 2007 Cerretalto  (Brunello di Montalcino),2007,Sangiovese Grosso,Casanova di Neri,2007
288,113931,Italy,"Monte Lodoletta Amarone is an exercise in extraction. The wine is absolutely black. Aromas are concentrated and intense and the wine is equally enormous in the mouth thanks to the extraction, oak, fruit and the hot climatic conditions associated with this vintage. Drink after 2020.",Vigneto di Monte Lodoletta,96,470.0,Veneto,Amarone della Valpolicella,,,,Dal Forno Romano 2003 Vigneto di Monte Lodoletta  (Amarone della Valpolicella),2003,"Corvina, Rondinella, Molinara",Dal Forno Romano,2003
289,117317,Italy,"This gorgeous Brunello seamlessly weaves together sensations of tilled soil, blue flower, ripe black cherry, leather, truffle, clove, white pepper and Mediterranean herbs. It's balanced and smooth, with velvety tannins and fresh acidity. Even though it's already delicious, it will continue to develop complexity for years.",Riserva,97,152.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Il Paradiso di Manfredi 2006 Riserva  (Brunello di Montalcino),2006,Sangiovese,Il Paradiso di Manfredi,2006
290,117318,Italy,"This stunning wine seamlessly weaves together sensations of creamy red cherry, crushed raspberry, tilled soil, leather and aromatic herbs. Notes of white pepper, cinnamon, licorice and clove add depth to the succulent fruit flavors. It's already delicious but hold for more complexity. Drink 2019–2029.",Santo Stefano di Perno,96,110.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Mascarello Giuseppe e Figlio 2009 Santo Stefano di Perno  (Barolo),2009,Nebbiolo,Mascarello Giuseppe e Figlio,2009
291,118958,Italy,"A fantastic combination of power and finesse, this opens with aromas of under brush, ripe plum, truffle, leather, smoke and a balsamic note. The firm, delicious palate delivers fleshy black cherry, crushed raspberry, cinnamon and mocha. Velvety tannins support the juicy flavors.",Il Grigio Gran Selezione,95,44.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,San Felice 2011 Il Grigio Gran Selezione  (Chianti Classico),2011,Red Blend,San Felice,2011
292,118964,Italy,"Aromas of leather, tilled soil, black-skinned fruit, spice and a balsamic note slowly take shape on this classically crafted, full-bodied red. The smooth, delicious palate doles out ripe wild cherry, crushed raspberry, cinnamon, licorice and clove alongside firm but ripe tannins. Hold for complexity. Drink 2016–2025.",Basilica Solatìo Riserva,95,40.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Cafaggio 2010 Basilica Solatìo Riserva  (Chianti Classico),2010,Sangiovese,Cafaggio,2010
293,118965,Italy,"This gorgeous wine boasts alluring scents of fragrant blue flower, wild berry, sun-baked earth, leather and a balsamic note. The linear, structured palate shows depth and finesse, delivering juicy red cherry, crushed raspberry, strawberry, clove, white pepper and tobacco. This is one of the best and freshest showings from the torrid 2011 vintage. Drink 2016–2026.",Baron' Ugo Riserva,95,82.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Monteraponi 2011 Baron' Ugo Riserva  (Chianti Classico),2011,Red Blend,Monteraponi,2011
294,118968,Italy,"Aromas of underbrush, pressed violet, blackberry, baked earth and new leather lead the nose of this classic wine. The structured, elegant palate offers succulent black cherry, crushed raspberry, cinnamon, clove and a hint of anise alongside tightly knit but polished tannins that need to unwind. It's already tempting but give this time to develop even more omplexity. Drink 2017–2030.",Mulinvecchio,95,50.0,Tuscany,Vino Nobile di Montepulciano,,Kerin O’Keefe,@kerinokeefe,Contucci 2010 Mulinvecchio  (Vino Nobile di Montepulciano),2010,Red Blend,Contucci,2010
295,119641,Italy,"Wild berry, iris, rose and a potpourri of culinary spice aromas emerge on the nose of this stunning red. Radiant and full bodied, the palate is young and primary at this stage but already evokes morello cherry, licorice, pipe tobacco and aromatic herbs. Bright acidity and taut tannins provide impeccable balance and an impressive, age-worthy structure. Drink 2025–2043.",Ravera,97,82.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Elvio Cogno 2013 Ravera  (Barolo),2013,Nebbiolo,Elvio Cogno,2013
296,119642,Italy,"Combining finesse and structure, this impressive wine opens with alluring aromas of mature berry, pressed rose, aromatic herb, star anise, new leather and a balsamic note. The palate shows depth and tension, offering raspberry compote, Marasca cherry, licorice, clove and pipe tobacco alongside taut refined tannins. Hold for even more complexity. Drink 2019–2031.",Rabajà Riserva,97,58.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Produttori del Barbaresco 2011 Rabajà Riserva  (Barbaresco),2011,Nebbiolo,Produttori del Barbaresco,2011
297,119643,Italy,"Formerly known as Cannubi Boschis, this impressive wine boasts alluring aromas of crushed raspberry, baking spice, chopped mint, violet and woodland berry. The savory elegant palate delivers succulent Marasca cherry, strawberry compote, cinnamon, licorice and a hint of coffee. Fine-grained tannins and bright acidity provide polished support and great balance. Drink 2023–2038.",Aleste,97,170.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Sandrone 2013 Aleste  (Barolo),2013,Nebbiolo,Sandrone,2013
298,119644,Italy,"Rose, iris, wild berry and baking spice aromas merge with scents of new leather and a balsamic menthol note on this stunning and classically crafted Barolo. The structured, polished palate delivers juicy Marasca cherry, crushed raspberry, pipe tobacco and licorice framed in tightly knit noble tannins and bright acidity. It's going to just keep getting better and better over the next few decades. Drink from 2023 through 2053.",Bussia,97,55.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Giacomo Fenocchio 2013 Bussia  (Barolo),2013,Nebbiolo,Giacomo Fenocchio,2013
299,119645,Italy,"Aromas of new leather, ripe dark berry, vineyard dust and a whiff of smoky flint waft out of the glass along with floral and balsamic notes. The full-bodied palate shows great energy and intensity, delivering juicy Marasca cherry, ripe cranberry, white pepper and clove framed in youthfully assertive, refined tannins and bright acidity. A mineral note wraps up the lingering finish. With time, this will develop even greater complexity. Drink 2023–2053.",Parafada,97,97.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Massolino 2013 Parafada  (Barolo),2013,Nebbiolo,Massolino,2013
300,119646,Italy,"Delicately fragrant and incredibly refined, this stunning red boasts alluring scents of blue flower, rose, wild berry and a whiff of new leather. It's captivatingly ethereal and elegantly structured, offering crushed strawberry, red cherry, cinnamon and white pepper. It's also impeccably balanced thanks to firm polished tannins and bright acidity. While it's already extremely tempting, hold for even more complexity. Drink 2023–2043.",Tre Tine,97,375.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Giuseppe Rinaldi 2013 Tre Tine  (Barolo),2013,Nebbiolo,Giuseppe Rinaldi,2013
301,119647,Italy,"A balsamic note of menthol, dark culinary spice, crushed herb, new leather and wild berry aromas come together in the glass. Firmly structured but extraordinarily refined, the palate doles out red cherry, crushed strawberry, tobacco and cinnamon set against tightly woven refined tannins. Lively acidity lends balance and energy while a licorice note wraps around the lingering finish. Drink 2025–2043.",Badarina,97,75.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Grimaldi Bruna 2013 Badarina  (Barolo),2013,Nebbiolo,Grimaldi Bruna,2013
302,119648,Italy,"Underbrush, saddle leather, dark berry and culinary spice aromas slowly unfold in the glass. Succulent and full bodied, the firmly structured palate delivers raspberry compote, ripe Marasca cherry, baking spice and pipe tobacco framed in youthfully assertive but noble tannins and bright acidity. A savory mineral note lingers on the finish. This is one for the long haul. Drink 2025–2053.",Prapò,96,70.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Schiavenza 2013 Prapò  (Barolo),2013,Nebbiolo,Schiavenza,2013
303,119649,Italy,"Fragrant and full bodied, this textbook Barolo opens with quintessential Nebbiolo aromas of red cherry, rose petal, new leather, dark spice and a balsamic note of menthol. It's still young and taut but already shows great breeding and class, offering Marasca cherry, cranberry, licorice and clove set against a backbone of assertive but refined tannins and bright acidity. Drink 2025–2043.",Villero,96,96.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Brovia 2013 Villero  (Barolo),2013,Nebbiolo,Brovia,2013
304,119650,Italy,"New leather, tilled earth, dark spice, underbrush and a balsamic note mingle together on this compelling red. The full-bodied palate evokes ripe black cherry, licorice, tobacco and crushed herb while youthfully assertive noble tannins provide the framework. Hold for even more complexity. Drink 2023–2036.",Bricco Boschis Vigna San Giuseppe Riserva,96,30.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Cavallotto 2011 Bricco Boschis Vigna San Giuseppe Riserva  (Barolo),2011,Nebbiolo,Cavallotto,2011
305,119651,Italy,"Lifted aromas of crushed mint, menthol, underbrush and crushed berry are front and center on this impressive wine. It's still young but already shows impeccable pedigree, delivering raspberry compote, juicy Marasca cherry, licorice and clove while assertive but refined tannins and fresh acidity provide balance and an age-worthy structure. Drink 2025–2038.",Prapò,96,130.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Ceretto 2013 Prapò  (Barolo),2013,Nebbiolo,Ceretto,2013
306,119652,Italy,"Underbrush, wild berry, dark culinary spice, chopped herb and tilled earth are just some of the aromas you'll discover on this gorgeous wine. Impeccably balanced and loaded with finesse, the palate delivers wild raspberry, red cherry, clove, ground white pepper and licorice while radiant acidity and youthfully austere noble tannins provide structure. It already boasts impressive depth but it still needs to fully develop. A gorgeous wine. Drink 2025–2043.",Acclivi,96,60.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Comm. G. B. Burlotto 2013 Acclivi  (Barolo),2013,Nebbiolo,Comm. G. B. Burlotto,2013
307,119653,Italy,"Firmly structured and loaded with energy, this intense red opens with aromas of new leather, pipe tobacco, eucalyptus and a whiff of cake spice. The aromas carry over to the vibrant palate along with raspberry and cherry set against a firm backbone of assertive but refined tannins. Tightly wound and youthfully austere, it still needs time but seems destined to blossom into a beauty. Drink 2025–2043.",Parussi,96,97.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Massolino 2013 Parussi  (Barolo),2013,Nebbiolo,Massolino,2013
308,119654,Italy,"New leather, menthol, woodland berry, dark spice and a whiff of pressed rose petal are just some of the scents you'll find on this radiant red. Vibrant and loaded with finesse, the structured palate delivers juicy Maraca cherry, cranberry, white pepper, star anise and a hint of pipe tobacco while youthfully taut noble tannins and firm acidity provide an age-worthy framework. It's already stunning but needs time to develop to its full potential. Drink 2023–2043.",Bricco Boschis,96,90.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Cavallotto 2013 Bricco Boschis  (Barolo),2013,Nebbiolo,Cavallotto,2013
309,119656,Italy,"Forest berry, new leather, camphor and crushed herb aromas lead into the radiant structured palate along with cherry, cranberry, clove and white pepper. This is still tightly knit with a youthfully tannic core but it's on track to bloom into a stunner. Drink 2028–2043.",Margheria,96,97.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Massolino 2013 Margheria  (Barolo),2013,Nebbiolo,Massolino,2013
310,119659,Italy,"Aromas of dark berry, iris, menthol and a whiff of oak emerge on this vibrant wine. Firmly structured but loaded with finesse, the palate delivers ripe Marasca cherry, crushed black raspberry, vanilla, savory mineral and thyme alongside fine-grained tannins. A licorice note wraps around the tight finish. This is still primary so be sure to give it time to fully develop. Drink 2025–2045.",Bussia Cicala,96,150.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Aldo Conterno 2013 Bussia Cicala  (Barolo),2013,Nebbiolo,Aldo Conterno,2013
311,119662,Italy,"Leather, pipe tobacco, woodland berry, dark spice and crushed herb follow through to the taut linear palate along with notes of sour cherry, ground pepper and clove. It's extremely elegant but still tightly wound, with youthfully assertive tannins that need to unfold. Give this time to come together and develop complexity. Drink 2022–2032.",Perno,95,113.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Mascarello Giuseppe e Figlio 2012 Perno  (Barolo),2012,Nebbiolo,Mascarello Giuseppe e Figlio,2012
312,119667,Italy,"Enticing scents of crushed mint, new leather, rose petal and red berry take center stage. The mint note carries over to the precise vibrant palate along with red cherry, wild raspberry and star anise. Taut refined tannins provide structure while fresh acidity lends balance. Drink 2023–2043.",Cerequio,95,115.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Michele Chiarlo 2013 Cerequio  (Barolo),2013,Nebbiolo,Michele Chiarlo,2013
313,119668,Italy,"Aromas of red berry, rose petal, blue flower, crushed herb and a whiff of espresso lift out of the glass along with a menthol note. The taut vibrant palate offers crushed strawberry, tart cherry, white pepper and star anise alongside tightly knit fine-grained tannins. It's extremely elegant but still youthfully austere at this stage so give it several more years to unwind. Drink 2023–2038.",Monvigliero,95,69.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Paolo Scavino 2013 Monvigliero  (Barolo),2013,Nebbiolo,Paolo Scavino,2013
314,119669,Italy,"This stunning wine opens with classic Nebbiolo aromas of underbrush, new leather, blue flower and dark berry along with a whiff of menthol. The radiant savory palate delivers juicy Marasca cherry, crushed raspberry, clove and star anise framed in noble tannins and bright acidity. It's tempting now but will continue to unwind and develop complexity for years to come. Drink 2023–2043.",,95,77.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Pio Cesare 2013  Barolo,2013,Nebbiolo,Pio Cesare,2013
315,119670,Italy,"New leather, rose, violet, menthol and dark spice aromas set the tone on this luminous red. It's more about finesse than muscle, delivering tight layers of cherry, raspberry, mint and white pepper while tightly-knit refined tannins provide the taut framework. Bright acidity gives it intensity while a mineral note further lifts the finish. Give it time to soften and fully develop. Drink 2023–2043.",Monvigliero,95,78.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Fratelli Alessandria 2013 Monvigliero  (Barolo),2013,Nebbiolo,Fratelli Alessandria,2013
316,120275,Italy,"A “Wow!” wine on every level. This is a lovely, dark, smooth and rich expression that is packed tight with intensity and personality. The biggest, boldest wine by far from Montalcino's 2006 vintage, this bottle will age nicely and add value to your cellar collection.",Tenuta Nuova,97,80.0,Tuscany,Brunello di Montalcino,,,,Casanova di Neri 2006 Tenuta Nuova  (Brunello di Montalcino),2006,Sangiovese Grosso,Casanova di Neri,2006
317,120280,Italy,"Sesta di Sopra delivers a superb and beautiful Brunello with impossible richness and gorgeous intensity. Aromas include black cherry, vanilla, dark mocha, freshly ground espresso and a subtle touch of mineral dryness at the end. It's equally impressive on the palate with smooth, thick intensity.",,95,60.0,Tuscany,Brunello di Montalcino,,,,Sesta di Sopra 2006  Brunello di Montalcino,2006,Sangiovese Grosso,Sesta di Sopra,2006
