ProductId;Country;Score;DealerPrice;Markup;ListPrice;Province;Region_1;Region_2;Title;Vintage;Variety;Winery;Year
95467;Italy;93;37;1.3;49.0;Tuscany;Vin Santo del Chianti Classico;;Volpaia 2008  Vin Santo del Chianti Classico;2008;White Blend;Volpaia;2008
95469;Italy;93;68;1.3;89.0;Tuscany;Chianti Classico;;Castello d'Albola 2010 Il Solatio Gran Selezione  (Chianti Classico);2010;Sangiovese;Castello d'Albola;2010
95612;Italy;91;41;1.3;54.0;Piedmont;Barolo;;Rizieri 2013  Barolo;2013;Nebbiolo;Rizieri;2013
95629;Italy;91;35;1.3;46.0;Piedmont;Barolo;;Cascina Luisin 2013 Leon  (Barolo);2013;Nebbiolo;Cascina Luisin;2013
95631;Italy;91;23;1.3;30.0;Piedmont;Alta Langa;;Colombo 2011 Silvì Rosé Riserva Metodo Classico Pinot Nero (Alta Langa);2011;Pinot Nero;Colombo;2011
95696;Italy;90;32;1.4;46.0;Sicily & Sardinia;Sicilia;;Avide 2004 Sigillo Red (Sicilia);2004;Red Blend;Avide;2004
95747;Italy;90;32;1.4;46.0;Northeastern Italy;Colli Orientali del Friuli;;Zorzettig 2006 Picolit (Colli Orientali del Friuli);2006;Picolit;Zorzettig;2006
95772;Italy;90;32;1.4;46.0;Veneto;Amarone della Valpolicella;;Alpha Zeta 2006  Amarone della Valpolicella;2006;Corvina, Rondinella, Molinara;Alpha Zeta;2006
95777;Italy;90;53;1.4;75.0;Veneto;Amarone della Valpolicella Classico;;Castellani Michele & Figli 2008 Cinque Stelle Collezione Ca' del Pipa  (Amarone della Valpolicella Classico);2008;Corvina, Rondinella, Molinara;Castellani Michele & Figli;2008
95778;Italy;90;42;1.4;60.0;Veneto;Amarone della Valpolicella Classico;;Cecilia Beretta 2007 Terre di Cariano  (Amarone della Valpolicella Classico);2007;Corvina, Rondinella, Molinara;Cecilia Beretta;2007
95780;Italy;90;42;1.4;60.0;Veneto;Amarone della Valpolicella Classico;;Zeni 2007 Barriques  (Amarone della Valpolicella Classico);2007;Corvina, Rondinella, Molinara;Zeni;2007
95784;Italy;90;38;1.4;54.0;Veneto;Amarone della Valpolicella Classico;;San Rustico 2007  Amarone della Valpolicella Classico;2007;Corvina, Rondinella, Molinara;San Rustico;2007
95785;Italy;90;35;1.4;50.0;Veneto;Amarone della Valpolicella Valpantena;;Tezza 2006  Amarone della Valpolicella Valpantena;2006;Corvina, Rondinella, Molinara;Tezza;2006
95786;Italy;90;17;1.4;25.0;Veneto;Amarone della Valpolicella Classico;;Tinazzi 2008 Tenuta Valleselle Aurum  (Amarone della Valpolicella Classico);2008;Corvina, Rondinella, Molinara;Tinazzi;2008
95791;Italy;90;35;1.4;50.0;Veneto;Amarone della Valpolicella Classico;;Monte del Frá 2008 Tenuta Lena di Mezzo  (Amarone della Valpolicella Classico);2008;Corvina, Rondinella, Molinara;Monte del Frá;2008
95800;Italy;90;39;1.4;55.0;Tuscany;Chianti Classico;;Nittardi 2011 Riserva  (Chianti Classico);2011;Red Blend;Nittardi;2011
95805;Italy;90;42;1.4;60.0;Tuscany;Vino Nobile di Montepulciano;;Poliziano 2012 Asinone  (Vino Nobile di Montepulciano);2012;Sangiovese;Poliziano;2012
95806;Italy;90;14;1.4;20.0;Tuscany;Chianti Classico;;Rocca di Castagnoli 2013  Chianti Classico;2013;Red Blend;Rocca di Castagnoli;2013
95808;Italy;90;32;1.4;46.0;Tuscany;Chianti Classico;;San Felice 2011 Villa La Pagliaia Riserva  (Chianti Classico);2011;Sangiovese;San Felice;2011
95809;Italy;90;17;1.4;24.0;Tuscany;Chianti Classico;;San Leonino 2012 Al Limite  (Chianti Classico);2012;Sangiovese;San Leonino;2012
96153;Italy;92;57;1.3;75.0;Lombardy;Franciacorta;;Ca' del Bosco 2011 Vintage Collection Brut Metodo Classico Sparkling (Franciacorta);2011;Sparkling Blend;Ca' del Bosco;2011
96171;Italy;92;30;1.3;39.0;Italy Other;Vino Spumante;;Dubl NV Brut Metodo Classico Falanghina (Vino Spumante);;Falanghina;Dubl;
96297;Italy;92;45;1.3;59.0;Piedmont;Barolo;;Bric Cenciurio 2013 Coste di Rose  (Barolo);2013;Nebbiolo;Bric Cenciurio;2013
96323;Italy;92;19;1.3;25.0;Sicily & Sardinia;Etna;;Girolamo Russo 2012 A Rina Rosso  (Etna);2012;Red Blend;Girolamo Russo;2012
96324;Italy;92;20;1.3;27.0;Sicily & Sardinia;Etna;;Graci 2012 Bianco  (Etna);2012;White Blend;Graci;2012
96330;Italy;92;38;1.3;50.0;Sicily & Sardinia;Etna;;Benanti 2010  Etna;2010;Nerello Cappuccio;Benanti;2010
96331;Italy;92;53;1.3;70.0;Sicily & Sardinia;Contea di Sclafani;;Tasca d'Almerita 2010 Rosso del Conte Red (Contea di Sclafani);2010;Red Blend;Tasca d'Almerita;2010
96336;Italy;92;22;1.3;29.0;Sicily & Sardinia;Etna;;Destro 2009 Aspide  (Etna);2009;Nerello Mascalese;Destro;2009
96349;Italy;90;25;1.4;35.0;Southern Italy;Aglianico del Vulture;;Re Manfredi 2012  Aglianico del Vulture;2012;Aglianico;Re Manfredi;2012
96358;Italy;90;20;1.4;28.0;Tuscany;Vernaccia di San Gimignano;;La Lastra 2014 Riserva  (Vernaccia di San Gimignano);2014;Vernaccia;La Lastra;2014
96359;Italy;90;23;1.4;33.0;Southern Italy;Taurasi;;Le Masciare 2011  Taurasi;2011;Aglianico;Le Masciare;2011
96636;Italy;90;53;1.4;75.0;Tuscany;Alta Valle della Greve;;Poggio Scalette 2013 Capogatto Red (Alta Valle della Greve);2013;Red Blend;Poggio Scalette;2013
96723;Italy;92;30;1.3;39.0;Northeastern Italy;Friuli Isonzo;;Vie di Romans 2009 Flors di Uis White (Friuli Isonzo);2009;White Blend;Vie di Romans;2009
96724;Italy;92;36;1.3;48.0;Northeastern Italy;Alto Adige;;Alois Lageder 2008 Löwengang Chardonnay (Alto Adige);2008;Chardonnay;Alois Lageder;2008
96795;Italy;90;22;1.4;32.0;Northeastern Italy;Vigneti delle Dolomiti;;Pojer & Sandri 2005 Besler Biank White (Vigneti delle Dolomiti);2005;White Blend;Pojer & Sandri;2005
96802;Italy;90;20;1.4;29.0;Northeastern Italy;Alto Adige;;Kellerei Kaltern Caldaro 2011 Premstaler Sauvignon (Alto Adige);2011;Sauvignon;Kellerei Kaltern Caldaro;2011
96852;Italy;91;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Colombaio 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Colombaio;2008
96855;Italy;91;46;1.3;60.0;Tuscany;Brunello di Montalcino;;Donatella Cinelli Colombini 2008 Prime Donne  (Brunello di Montalcino);2008;Sangiovese Grosso;Donatella Cinelli Colombini;2008
96856;Italy;91;36;1.3;47.0;Tuscany;Brunello di Montalcino;;Mocali 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Mocali;2008
96858;Italy;91;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Podere La Vigna 2007 Riserva  (Brunello di Montalcino);2007;Sangiovese Grosso;Podere La Vigna;2007
96859;Italy;91;53;1.3;69.0;Tuscany;Brunello di Montalcino;;San Polino 2008  Brunello di Montalcino;2008;Sangiovese Grosso;San Polino;2008
96860;Italy;91;65;1.3;85.0;Tuscany;Brunello di Montalcino;;Santa Maria 2008 Colleoni  (Brunello di Montalcino);2008;Sangiovese Grosso;Santa Maria;2008
96861;Italy;91;46;1.3;60.0;Tuscany;Brunello di Montalcino;;Siro Pacenti 2008 Pelagrilli  (Brunello di Montalcino);2008;Sangiovese Grosso;Siro Pacenti;2008
96862;Italy;91;38;1.3;50.0;Tuscany;Brunello di Montalcino;;Tenuta Vitanza 2008 Tradizione  (Brunello di Montalcino);2008;Sangiovese Grosso;Tenuta Vitanza;2008
96865;Italy;91;61;1.3;80.0;Tuscany;Brunello di Montalcino;;Il Cocco 2007  Brunello di Montalcino;2007;Sangiovese Grosso;Il Cocco;2007
96866;Italy;91;46;1.3;60.0;Tuscany;Brunello di Montalcino;;Il Valentiano 2008 Campo di Marzo  (Brunello di Montalcino);2008;Sangiovese Grosso;Il Valentiano;2008
96869;Italy;91;30;1.3;40.0;Tuscany;Brunello di Montalcino;;La Collina dei Lecci 2008  Brunello di Montalcino;2008;Sangiovese Grosso;La Collina dei Lecci;2008
96876;Italy;91;57;1.3;75.0;Tuscany;Brunello di Montalcino;;Fattoria Scopone 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Fattoria Scopone;2008
97221;Italy;93;22;1.3;29.0;Tuscany;Vino Nobile di Montepulciano;;Contucci 2010  Vino Nobile di Montepulciano;2010;Red Blend;Contucci;2010
97228;Italy;93;38;1.3;50.0;Tuscany;Vino Nobile di Montepulciano;;Boscarelli 2010 Riserva  (Vino Nobile di Montepulciano);2010;Red Blend;Boscarelli;2010
97230;Italy;93;34;1.3;45.0;Tuscany;Chianti Classico;;Il Molino di Grace 2010 Il Margone Gran Selezione  (Chianti Classico);2010;Red Blend;Il Molino di Grace;2010
97233;Italy;93;26;1.3;35.0;Tuscany;Chianti Classico;;Rocca delle Macìe 2011 Riserva di Fizzano Gran Selezione Single Vineyard  (Chianti Classico);2011;Red Blend;Rocca delle Macìe;2011
97246;Italy;92;37;1.3;49.0;Tuscany;Brunello di Montalcino;;Casisano Colombaio 2007  Brunello di Montalcino;2007;Sangiovese Grosso;Casisano Colombaio;2007
97247;Italy;92;22;1.3;29.0;Tuscany;Bolgheri;;Castello di Bolgheri 2010 Varvàra  (Bolgheri);2010;Red Blend;Castello di Bolgheri;2010
97248;Italy;92;59;1.3;77.0;Tuscany;Toscana;;Castiglion del Bosco 2008 Prima Pietra Red (Toscana);2008;Red Blend;Castiglion del Bosco;2008
97249;Italy;92;53;1.3;70.0;Tuscany;Maremma Toscana;;Rocca di Frassinello 2010  Maremma Toscana;2010;Red Blend;Rocca di Frassinello;2010
97254;Italy;92;57;1.3;75.0;Tuscany;Toscana;;Le Macchiole 2010 Paleo White (Toscana);2010;White Blend;Le Macchiole;2010
97258;Italy;92;38;1.3;50.0;Tuscany;Morellino di Scansano;;Fattoria Le Pupille 2008 Poggio Valente Riserva  (Morellino di Scansano);2008;Sangiovese;Fattoria Le Pupille;2008
97260;Italy;92;115;1.3;150.0;Tuscany;Toscana;;Agricola Querciabella 2008 Camartina Red (Toscana);2008;Red Blend;Agricola Querciabella;2008
97264;Italy;92;35;1.3;46.0;Tuscany;Maremma Toscana;;Terenzi 2008 Francesca Romana  (Maremma Toscana);2008;Red Blend;Terenzi;2008
97306;Italy;91;38;1.3;50.0;Piedmont;Barbaresco;;Bersano 2013 Mantico  (Barbaresco);2013;Nebbiolo;Bersano;2013
97309;Italy;91;42;1.3;55.0;Piedmont;Barbaresco;;Castello di Verduno 2011 Rabajà Riserva  (Barbaresco);2011;Nebbiolo;Castello di Verduno;2011
97314;Italy;91;38;1.3;50.0;Piedmont;Barolo;;Damilano 2012 Lecinquevigne  (Barolo);2012;Nebbiolo;Damilano;2012
97317;Italy;91;53;1.3;70.0;Piedmont;Barolo;;La Bioca 2012 Stolet  (Barolo);2012;Nebbiolo;La Bioca;2012
97318;Italy;91;76;1.3;100.0;Piedmont;Barolo;;La Spinetta 2012 Campè  (Barolo);2012;Nebbiolo;La Spinetta;2012
97406;Italy;92;69;1.3;90.0;Piedmont;Barolo;;Cordero di Montezemolo 2012 Enrico VI  (Barolo);2012;Nebbiolo;Cordero di Montezemolo;2012
97427;Italy;92;35;1.3;46.0;Sicily & Sardinia;Etna;;Tenuta delle Terre Nere 2014 Rosato Red (Etna);2014;Red Blend;Tenuta delle Terre Nere;2014
97437;Italy;91;35;1.3;46.0;Tuscany;Moscadello di Montalcino;;Castello Banfi 2008 Florus 500ml  (Moscadello di Montalcino);2008;Moscadello;Castello Banfi;2008
97439;Italy;91;22;1.3;29.0;Sicily & Sardinia;Sicilia;;Feudo Arancio 2007 Hekate 500ml White (Sicilia);2007;White Blend;Feudo Arancio;2007
97445;Italy;91;35;1.3;46.0;Piedmont;Piedmont;;Rizzi 2006 Frimaio 375ml White (Piedmont);2006;White Blend;Rizzi;2006
97447;Italy;91;44;1.3;58.0;Sicily & Sardinia;Passito di Pantelleria;;Sererraglio Carole Bouquet 2006 Sangue d'Oro 500ml  (Passito di Pantelleria);2006;Zibibbo;Sererraglio Carole Bouquet;2006
97582;Italy;92;53;1.3;70.0;Veneto;Amarone della Valpolicella Classico;;Cà La Bionda 2009 Vigneti di Ravazzol  (Amarone della Valpolicella Classico);2009;Red Blend;Cà La Bionda;2009
97583;Italy;92;23;1.3;30.0;Piedmont;Langhe;;Cascina delle Rose 2012 Nebbiolo (Langhe);2012;Nebbiolo;Cascina delle Rose;2012
97584;Italy;92;29;1.3;38.0;Tuscany;Chianti Classico;;Castelli del Grevepesa 2008 Panzano  (Chianti Classico);2008;Sangiovese;Castelli del Grevepesa;2008
97602;Italy;91;28;1.3;37.0;Piedmont;Barbaresco;;Livio Voghera 2009  Barbaresco;2009;Nebbiolo;Livio Voghera;2009
97624;Italy;94;34;1.35;46.0;Tuscany;Vernaccia di San Gimignano;;Teruzzi & Puthod 2011 Riserva  (Vernaccia di San Gimignano);2011;Vernaccia;Teruzzi & Puthod;2011
97637;Italy;94;59;1.35;80.0;Southern Italy;Taurasi;;Contrade di Taurasi - Lonardo 2011 Vigne d'Alto  (Taurasi);2011;Aglianico;Contrade di Taurasi - Lonardo;2011
97641;Italy;93;61;1.3;80.0;Tuscany;Brunello di Montalcino;;Tenuta Poggio il Castellare 2004 Pian Bossolino Riserva  (Brunello di Montalcino);2004;Sangiovese Grosso;Tenuta Poggio il Castellare;2004
97642;Italy;92;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Podere La Vigna 2004 Riserva  (Brunello di Montalcino);2004;Sangiovese Grosso;Podere La Vigna;2004
97644;Italy;92;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Tenuta Friggiali 2004 Riserva  (Brunello di Montalcino);2004;Sangiovese Grosso;Tenuta Friggiali;2004
97646;Italy;92;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Citille di Sopra 2005  Brunello di Montalcino;2005;Sangiovese;Citille di Sopra;2005
97653;Italy;92;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Biondi Santi 2005  Brunello di Montalcino;2005;Sangiovese Grosso;Biondi Santi;2005
97659;Italy;92;23;1.3;30.0;Tuscany;Brunello di Montalcino;;Le Ragnaie 2005  Brunello di Montalcino;2005;Sangiovese Grosso;Le Ragnaie;2005
97660;Italy;92;30;1.3;40.0;Tuscany;Brunello di Montalcino;;San Polino 2005  Brunello di Montalcino;2005;Sangiovese Grosso;San Polino;2005
97736;Italy;91;52;1.3;68.0;Italy Other;;;Elena Walch 2012 Kermesse Cuvée Red;2012;Red Blend;Elena Walch;2012
97744;Italy;92;44;1.3;58.0;Tuscany;Toscana;;Cecchi 2006 Coevo Red (Toscana);2006;Red Blend;Cecchi;2006
97750;Italy;92;35;1.3;46.0;Tuscany;Sant'Antimo;;Máté 2007 Cabernet Sauvignon (Sant'Antimo);2007;Cabernet Sauvignon;Máté;2007
97751;Italy;92;31;1.3;41.0;Tuscany;Bolgheri Superiore;;Podere Guado al Melo 2007  Bolgheri Superiore;2007;Red Blend;Podere Guado al Melo;2007
97752;Italy;92;35;1.3;46.0;Tuscany;Maremma;;Poggio Mandorlo 2007 Ombre  (Maremma);2007;Red Blend;Poggio Mandorlo;2007
97753;Italy;92;69;1.3;90.0;Tuscany;Toscana;;Tenuta Villa Trasqua 2006 Trasolo Merlot (Toscana);2006;Merlot;Tenuta Villa Trasqua;2006
97754;Italy;92;35;1.3;46.0;Tuscany;Bolgheri Superiore;;Michele Satta 2007 I Castagni  (Bolgheri Superiore);2007;Red Blend;Michele Satta;2007
97755;Italy;92;35;1.3;46.0;Tuscany;Bolgheri;;Michele Satta 2007 Piastraia  (Bolgheri);2007;Red Blend;Michele Satta;2007
97758;Italy;92;38;1.3;50.0;Tuscany;Toscana;;Capezzana 2004 Ghiaie della Furba Red (Toscana);2004;Red Blend;Capezzana;2004
97759;Italy;92;26;1.3;35.0;Tuscany;Toscana;;Castello di Gabbiano 2006 Alleanza Red (Toscana);2006;Red Blend;Castello di Gabbiano;2006
97760;Italy;92;34;1.3;45.0;Tuscany;Toscana;;Fossacolle 2007 Riesci Red (Toscana);2007;Red Blend;Fossacolle;2007
97761;Italy;92;35;1.3;46.0;Tuscany;Bolgheri Superiore;;Giorgio Meletti Cavallari 2007 Impronte  (Bolgheri Superiore);2007;Red Blend;Giorgio Meletti Cavallari;2007
97762;Italy;92;23;1.3;30.0;Tuscany;Toscana;;Pratesi 2006 Carmione Red (Toscana);2006;Red Blend;Pratesi;2006
98097;Italy;93;61;1.3;80.0;Tuscany;Brunello di Montalcino;;Castiglion del Bosco 2007 Campo del Drago  (Brunello di Montalcino);2007;Sangiovese Grosso;Castiglion del Bosco;2007
98100;Italy;93;53;1.3;70.0;Tuscany;Brunello di Montalcino;;Fanti 2007  Brunello di Montalcino;2007;Sangiovese Grosso;Fanti;2007
98101;Italy;93;46;1.3;60.0;Tuscany;Brunello di Montalcino;;Fattoi 2007  Brunello di Montalcino;2007;Sangiovese Grosso;Fattoi;2007
98102;Italy;93;69;1.3;90.0;Tuscany;Brunello di Montalcino;;Fattoria dei Barbi 2007 Vigna del Fiore  (Brunello di Montalcino);2007;Sangiovese Grosso;Fattoria dei Barbi;2007
98107;Italy;93;42;1.3;55.0;Tuscany;Brunello di Montalcino;;Molino di Sant'Antimo 2006 Riserva  (Brunello di Montalcino);2006;Sangiovese Grosso;Molino di Sant'Antimo;2006
98110;Italy;93;19;1.3;25.0;Tuscany;Brunello di Montalcino;;Bonacchi 2007 Casalino  (Brunello di Montalcino);2007;Sangiovese Grosso;Bonacchi;2007
98111;Italy;93;48;1.3;63.0;Tuscany;Brunello di Montalcino;;Canalicchio di Sopra 2007  Brunello di Montalcino;2007;Sangiovese Grosso;Canalicchio di Sopra;2007
98112;Italy;93;57;1.3;75.0;Tuscany;Brunello di Montalcino;;La Mannella 2006 Riserva  (Brunello di Montalcino);2006;Sangiovese Grosso;La Mannella;2006
98113;Italy;93;90;1.3;118.0;Tuscany;Brunello di Montalcino;;Lisini 2006 Riserva  (Brunello di Montalcino);2006;Sangiovese Grosso;Lisini;2006
98115;Italy;93;72;1.3;94.0;Tuscany;Brunello di Montalcino;;Poggio Antico 2007 Altero  (Brunello di Montalcino);2007;Sangiovese Grosso;Poggio Antico;2007
98116;Italy;93;30;1.3;40.0;Tuscany;Brunello di Montalcino;;Poggio Nardone 2007  Brunello di Montalcino;2007;Sangiovese Grosso;Poggio Nardone;2007
98271;Italy;91;61;1.3;80.0;Piedmont;Gattinara;;Nervi 2009 Molsino  (Gattinara);2009;Nebbiolo;Nervi;2009
98283;Italy;91;53;1.3;70.0;Piedmont;Barolo;;Sordo 2012 Monvigliero  (Barolo);2012;Nebbiolo;Sordo;2012
98288;Italy;91;38;1.3;50.0;Lombardy;Valtellina Superiore;;Arpepe 2011 Grumello Rocca de Piro Riserva  (Valtellina Superiore);2011;Nebbiolo;Arpepe;2011
98397;Italy;94;65;1.35;89.0;Piedmont;Barolo;;Luigi Oddero & Figli 2009 Specola  (Barolo);2009;Nebbiolo;Luigi Oddero & Figli;2009
98403;Italy;94;48;1.35;66.0;Piedmont;Barbaresco;;Cantina del Pino 2010 Albesani  (Barbaresco);2010;Nebbiolo;Cantina del Pino;2010
98404;Italy;94;48;1.35;66.0;Piedmont;Barbaresco;;Cantina del Pino 2010 Ovello  (Barbaresco);2010;Nebbiolo;Cantina del Pino;2010
98409;Italy;94;44;1.35;60.0;Piedmont;Gattinara;;Antoniolo 2010 San Francesco  (Gattinara);2010;Nebbiolo;Antoniolo;2010
98436;Italy;94;62;1.35;85.0;Piedmont;Barolo;;Marchesi di Barolo 2007 Coste di Rose  (Barolo);2007;Nebbiolo;Marchesi di Barolo;2007
98449;Italy;94;86;1.35;117.0;Piedmont;Barolo;;Michele Chiarlo 2004 Triumviratum Riserva  (Barolo);2004;Nebbiolo;Michele Chiarlo;2004
98450;Italy;94;114;1.35;154.0;Piedmont;Barolo;;Luciano Sandrone 2007 Le Vigne  (Barolo);2007;Nebbiolo;Luciano Sandrone;2007
98455;Italy;93;69;1.3;90.0;Piedmont;Barolo;;Bersano 2005 Riserva  (Barolo);2005;Nebbiolo;Bersano;2005
98465;Italy;91;42;1.3;55.0;Veneto;Amarone della Valpolicella;;Monte Zovo 2012  Amarone della Valpolicella;2012;Red Blend;Monte Zovo;2012
98475;Italy;91;55;1.3;72.0;Veneto;Amarone della Valpolicella Classico;;Le Salette 2012  Amarone della Valpolicella Classico;2012;Red Blend;Le Salette;2012
98564;Italy;92;57;1.3;75.0;Veneto;Amarone della Valpolicella Classico;;Monteci 2008 Costa delle Corone  (Amarone della Valpolicella Classico);2008;Red Blend;Monteci;2008
98572;Italy;92;35;1.3;46.0;Veneto;Amarone della Valpolicella Classico;;Tommasi 2007 Ca' Florian  (Amarone della Valpolicella Classico);2007;Red Blend;Tommasi;2007
98574;Italy;92;40;1.3;52.0;Veneto;Amarone della Valpolicella Classico;;Monte del Frà 2009 Tenuta Lena di Mezzo  (Amarone della Valpolicella Classico);2009;Red Blend;Monte del Frà;2009
98575;Italy;92;51;1.3;67.0;Veneto;Amarone della Valpolicella Classico;;Montecariano 2008  Amarone della Valpolicella Classico;2008;Red Blend;Montecariano;2008
98577;Italy;92;59;1.3;77.0;Veneto;Amarone della Valpolicella;;Pieropan 2009 Vigna Garzon  (Amarone della Valpolicella);2009;Red Blend;Pieropan;2009
98580;Italy;92;53;1.3;70.0;Veneto;Amarone della Valpolicella;;Tenuta Chiccheri 2008 Vigneto di Campo delle Strie  (Amarone della Valpolicella);2008;Red Blend;Tenuta Chiccheri;2008
98588;Italy;92;46;1.3;60.0;Veneto;Amarone della Valpolicella;;Accordini Igino 2007 Le Bessole  (Amarone della Valpolicella);2007;Red Blend;Accordini Igino;2007
98593;Italy;92;35;1.3;46.0;Veneto;Amarone della Valpolicella Classico;;Viviani 2008 Casa dei Bepi  (Amarone della Valpolicella Classico);2008;Red Blend;Viviani;2008
98699;Italy;92;123;1.3;160.0;Tuscany;Brunello di Montalcino;;Pieve Santa Restituta 2011 Sugarille  (Brunello di Montalcino);2011;Sangiovese;Pieve Santa Restituta;2011
98709;Italy;92;23;1.3;30.0;Tuscany;Chianti Classico;;Castello di Bossi 2012 Berardo Riserva  (Chianti Classico);2012;Red Blend;Castello di Bossi;2012
98718;Italy;92;35;1.3;46.0;Tuscany;Toscana;;Fattoria Montecchio 2013 Priscus Sangiovese (Toscana);2013;Sangiovese;Fattoria Montecchio;2013
98927;Italy;94;73;1.35;99.0;Sicily & Sardinia;Faro;;Palari 2010  Faro;2010;Red Blend;Palari;2010
99055;Italy;92;30;1.3;40.0;Northeastern Italy;Alto Adige Valle Isarco;;Abbazia di Novacella 2012 Praepositus Veltliner (Alto Adige Valle Isarco);2012;Veltliner;Abbazia di Novacella;2012
99066;Italy;92;21;1.3;28.0;Northeastern Italy;Friuli Isonzo;;Lis Neris 2013 Picol Sauvignon (Friuli Isonzo);2013;Sauvignon;Lis Neris;2013
99068;Italy;92;35;1.3;46.0;Northeastern Italy;Venezia Giulia;;Vie di Romans 2012 Dut'Un White (Venezia Giulia);2012;White Blend;Vie di Romans;2012
99071;Italy;92;34;1.3;45.0;Northeastern Italy;Alto Adige;;Manincor 2012 Mason Pinot Nero (Alto Adige);2012;Pinot Nero;Manincor;2012
99078;Italy;92;30;1.3;39.0;Lombardy;Lugana;;Selva Capuzza 2011 Menasasso Riserva  (Lugana);2011;Turbiana;Selva Capuzza;2011
99112;Italy;92;53;1.3;70.0;Veneto;Amarone della Valpolicella Classico;;Valentina Cubi 2006 Riserva Morar  (Amarone della Valpolicella Classico);2006;Red Blend;Valentina Cubi;2006
99126;Italy;92;46;1.3;60.0;Lombardy;Franciacorta;;Ferghettina 2010 Brut Rosé Sparkling (Franciacorta);2010;Sparkling Blend;Ferghettina;2010
99130;Italy;92;26;1.3;35.0;Italy Other;Vino Spumante;;Germano Ettore 2012 Rosanna Metodo Classico Brut Rosé Nebbiolo (Vino Spumante);2012;Nebbiolo;Germano Ettore;2012
99132;Italy;92;84;1.3;110.0;Veneto;Amarone della Valpolicella Classico;;Santa Sofia 2007 Gioè  (Amarone della Valpolicella Classico);2007;Red Blend;Santa Sofia;2007
99170;Italy;90;23;1.4;33.0;Italy Other;Vino Spumante;;Rivetti Massimo 2009 Duemilanove Rosé Metodo Classico Sparkling (Vino Spumante);2009;Sparkling Blend;Rivetti Massimo;2009
99176;Italy;90;21;1.4;30.0;Veneto;Valdobbiadene Superiore di Cartizze;;Terre di San Venanzio Fortunato NV Dry  (Valdobbiadene Superiore di Cartizze);;Glera;Terre di San Venanzio Fortunato;
99293;Italy;93;35;1.3;46.0;Northeastern Italy;Alto Adige;;Alois Lageder 2004 MMIV Merlot (Alto Adige);2004;Merlot;Alois Lageder;2004
99297;Italy;92;35;1.3;46.0;Southern Italy;Taurasi;;Villa Matilde 2005 Tenuta di Altavilla  (Taurasi);2005;Aglianico;Villa Matilde;2005
99303;Italy;92;35;1.3;46.0;Southern Italy;Val di Neto;;Librandi 2007 Le Passule 500ml White (Val di Neto);2007;White Blend;Librandi;2007
99310;Italy;92;35;1.3;46.0;Southern Italy;Campania;;Montevetrano 2008 Red (Campania);2008;Red Blend;Montevetrano;2008
99311;Italy;92;38;1.3;50.0;Southern Italy;Aglianico del Taburno;;Ocone 2006 Anastasi  (Aglianico del Taburno);2006;Aglianico;Ocone;2006
99541;Italy;93;35;1.3;46.0;Northeastern Italy;Alto Adige;;Kellerei Kaltern Caldaro 2008 Serenade Passito Moscato Giallo (Alto Adige);2008;Moscato Giallo;Kellerei Kaltern Caldaro;2008
99550;Italy;93;73;1.3;95.0;Tuscany;Toscana;;Castello di Bossi 2003 Vin San Laurentino White (Toscana);2003;White Blend;Castello di Bossi;2003
99551;Italy;93;35;1.3;46.0;Southern Italy;Molise;;Di Majo Norante 2010 Apianae Moscato (Molise);2010;Moscato;Di Majo Norante;2010
99554;Italy;93;42;1.3;55.0;Lombardy;Franciacorta;;Fratelli Berlucchi 2005 Casa delle Colonne Zero Riserva Millesimato Sparkling (Franciacorta);2005;Sparkling Blend;Fratelli Berlucchi;2005
99571;Italy;91;30;1.3;39.0;Northeastern Italy;Alto Adige;;Josef Weger 2005 Maso delle Rose Merlot (Alto Adige);2005;Merlot;Josef Weger;2005
99572;Italy;91;40;1.3;52.0;Veneto;Veneto;;Tenuta Santa Maria alla Pieve 2004 Decima Aurea Merlot (Veneto);2004;Merlot;Tenuta Santa Maria alla Pieve;2004
99582;Italy;91;60;1.3;78.0;Lombardy;Franciacorta;;Bellavista 2005 Gran Cuvée Rosé Sparkling (Franciacorta);2005;Sparkling Blend;Bellavista;2005
99588;Italy;91;27;1.3;36.0;Northeastern Italy;Collio;;Russiz Superiore 2006 Riserva Pinot Bianco (Collio);2006;Pinot Bianco;Russiz Superiore;2006
99593;Italy;92;17;1.3;23.0;Southern Italy;Irpinia;;Contrade di Taurasi - Lonardo 2012 Aglianico (Irpinia);2012;Aglianico;Contrade di Taurasi - Lonardo;2012
99594;Italy;92;68;1.3;89.0;Sicily & Sardinia;Contessa Entellina;;Donnafugata 2011 Mille e Una Notte  (Contessa Entellina);2011;Red Blend;Donnafugata;2011
99606;Italy;92;46;1.3;60.0;Southern Italy;Taurasi;;Mastroberardino 2009 Radici  (Taurasi);2009;Aglianico;Mastroberardino;2009
